wf_name,inp_size,ms_1_A1,ms_2_A1,ms_1_A2,ms_2_A2,ms_1_A3,ms_2_A3,ms_1_A4,ms_2_A4,ms_1_A5,ms_2_A5,size,deviations
dag_4000_wide_4.dot,1,3147043519.59756,3997164418.68111,3395051563.13939,3859118643.78545,3045277478.755,4681298953.121,3053320424.20937,10053600135.1483,3296654899.12705,13910143099.4126,4000,False
dag_4000_wide_1.dot,1,3043706131.9579,4110895810.78837,3059546641.1877,3938295202.90754,3013273146.63734,4284765084.78796,3077045598.19223,10488177256.0921,3226522068.77458,13334983691.5025,4000,False
dag_1000_wide_2.dot,1,831667731.716523,1024746976.34746,893140714.846542,1017466041.31783,852240349.3692,1556123185.03903,921047579.449915,2730537423.103,962590300.691287,3374755166.72198,1000,False
dag_15000_wide_2.dot,1,11565134962.8152,14236022066.1955,11369146537.7714,13971237966.6643,10811175202.213,17123429195.5164,10933641291.17,37514050618.519,11258781023.3482,49555722094.0055,15000,False
dag_15000_wide_4.dot,1,11264315028.5743,14258721449.4185,11160573756.5528,13921250700.7593,10933619296.6304,19379544851.537,11012395325.8561,37867696781.7596,11294414555.6637,50957878562.8762,15000,False
dag_25000_general_1.dot,1,108854935799.004,110944381706.438,108864483903.2,113480351581.953,108745511973.279,120599004123.247,108695059412.056,178399232007.172,109009465263.951,192817114208.042,25000,False
dag_30000_wide_1.dot,1,22636427885.6467,28846682528.5088,22219021708.3588,28094282337.9344,21766350725.0963,37268458810.1267,21820939635.427,74814683259.6185,22360467420.1116,100817151118.376,30000,False
dag_25000_long_1.dot,1,278282302263.591,278264096838.829,278282302263.591,278264096838.829,278282171944.343,278264940773.014,278282171944.343,278264940773.014,278282171944.343,278264940773.014,25000,False
dag_30000_general_2.dot,1,130344003712.208,133089895026.86,130326678653.283,135012310931.128,130414639143.825,141169293572.314,130274398855.168,213768496916.425,130390159849.408,231499653805.757,30000,False
dag_200_general_3.dot,1,1686683095.99552,1177043976.76974,1554547355.03213,1340094113.12399,1614705763.41825,1503492064.36853,1594195682.06715,1972578516.45425,1976189653.96604,2086454838.61828,200,False
dag_30000_wide_3.dot,1,22700399753.159,28481772080.7133,22552045712.6339,27884398853.0617,21629136414.3736,34875556886.8886,21687255184.1568,74906876433.9006,22428793819.7918,100396332036.96,30000,False
dag_20000_long_2.dot,1,219702376232.465,219675792046.231,219727984737.176,219675792046.231,219691675464.351,219674888848.119,219743787202.377,219676112772.936,219743186338.794,219675736650.531,20000,False
dag_10000_long_1.dot,1,110341533302.235,110341533302.235,110341533302.235,110341533302.235,110376162109.574,110343326201.312,110375657721.073,110342114377.13,110376162109.574,110343326201.312,10000,False
dag_20000_general_4.dot,1,86674002978.9283,88818199810.4281,86802686490.4475,89786538206.7084,86789168478.3827,95183851625.7702,86869837232.7301,142021373964.379,86993120736.3899,154784509741.911,20000,False
dag_15000_long_4.dot,1,163642411562.255,163639685336.004,163642249969.917,163639685336.004,163742039730.591,163643160242.123,163742482425.068,163643160242.123,163741969757.323,163645125052.436,15000,False
dag_8000_wide_1.dot,1,5989540537.2491,7626298393.3619,5973339534.55678,7456933101.3393,5861922894.34171,10808736366.8399,6042100051.23105,20116328928.2012,6088049924.43399,26584298564.2295,8000,False
dag_2000_general_1.dot,1,8691499554.81588,8956995819.94699,8606900981.39353,8778229750.00959,8820000301.90538,9694311742.87321,8656951081.03983,14309217714.8884,8735984929.33198,15212800211.3528,2000,False
dag_1000_general_2.dot,1,4730095545.11445,4649351986.11065,4588718725.72709,4600832892.00156,4616111317.94238,4833597576.48136,4636492856.06801,7079823243.69933,4635861225.63084,7682055164.66496,1000,False
dag_25000_general_2.dot,1,108489963283.828,110682703516.452,108523520697.794,112328176973.495,108578385631.387,121044268078.21,108635616005.679,177817002244.392,108595654110.518,190739918936.848,25000,False
dag_200_general_2.dot,1,1085324269.40864,989481365.603535,1091410301.33708,1019391913.72809,1054863723.32212,1115632199.1384,1248991457.54907,1450955547.47415,1170294769.55292,1484273035.99191,200,False
dag_4000_general_4.dot,1,17533683659.8971,17991763320.369,17368035400.2715,17996141082.3744,17452276491.155,18926493678.4333,17423023471.6314,28691902223.9429,17576445581.467,31159197612.0731,4000,False
dag_1000_long_0.dot,1,10790861631.285,10790861631.285,10790861631.285,10790861631.285,10820013032.9851,10790682388.3829,10844728194.8057,10790682388.3829,10818976597.6671,10789645953.0648,1000,False
dag_200_general_0.dot,1,1182857192.10766,1073029074.49084,1188240680.48543,1091508318.80896,1205748143.64307,1171323685.64587,1383432760.34983,1461352221.76228,1267208208.23182,1662201702.37792,200,False
dag_8000_wide_4.dot,1,5945732335.844,7565147625.51206,5937435288.96349,7305594981.27449,5785221636.94571,10038188856.148,5849062387.21426,19896139732.0239,6076358792.16407,26451928369.9205,8000,False
dag_4000_long_4.dot,1,43632107760.0807,43609666288.9045,43654827675.7354,43609666288.9045,43697932157.6872,43615370135.0718,43755773480.4221,43609666288.9045,43697161279.9016,43616967614.7323,4000,False
dag_50_long_4.dot,1,519618846.087133,519616084.879222,523912685.569271,519616084.879222,523070470.547964,520064066.801683,522323020.80871,518859807.755534,523070470.547964,520064066.801683,50,False
dag_200_general_4.dot,1,1119961710.5889,993146300.09616,1093490271.57995,1006626531.66891,1165089279.7575,1122310768.93807,1135622165.06753,1478309247.70505,1137973483.06543,1624507319.0477,200,False
dag_25000_general_4.dot,1,107296234137.401,109918925141.762,107253822089.804,111588988033.65,107247306158.358,118223347945.87,107199590682.165,175923677877.178,107125102965.642,191942906317.768,25000,False
dag_8000_long_2.dot,1,89988347433.1791,89988347433.179,89988347433.1791,89988347433.179,90040360190.7992,89990734657.9275,90044618816.3554,89988604514.0244,90040360190.7992,89990734657.9275,8000,False
dag_50_general_0.dot,1,417720046.889564,393741186.642819,423307830.142691,395204171.256514,439039689.63828,411078726.305206,442839850.979665,397233047.81959,430557213.639025,494018443.36908,50,False
dag_8000_general_3.dot,1,34363590427.177,35026942722.5343,34484333666.1705,35015500242.9954,34376143509.6953,37231355297.7856,34467429461.8235,56088026246.8329,34455050010.8373,59876025372.9745,8000,False
dag_15000_wide_0.dot,1,11714403310.3743,14594597950.2461,11340309628.7981,14124572232.8862,10951187650.6879,16691437660.7155,11208455674.9217,38323463934.844,11500891203.5245,50306140735.3793,15000,False
dag_50_general_3.dot,1,325438280.312706,352944325.435831,325438280.312706,347307435.290529,361738777.300316,331920152.324441,337582001.967236,372604902.972812,410087150.001181,374608084.6997,50,False
dag_50_general_1.dot,1,442508489.616096,428736483.740336,469062655.605618,430070661.048496,462534432.105084,434677668.235777,517404915.003022,460492543.371201,475959565.360645,498259230.518031,50,False
dag_8000_general_4.dot,1,35569931215.4685,36023013334.4832,35524650054.2968,36271286507.769,35566354841.5073,40048679188.7709,35496007104.4141,57418927713.8169,35491868814.5688,62448702762.6651,8000,False
dag_10000_general_1.dot,1,43678691892.8309,44938041819.9713,43811507999.1483,45013471436.0142,43710901886.0622,47513210154.7266,43717537973.6142,72500145522.5212,43693629179.4992,77527112026.3698,10000,False
dag_50_wide_1.dot,1,203033208.942784,204562151.324543,208472683.273423,208472683.273698,249718577.404406,233981303.721442,237675181.601269,238646422.198364,236068498.061305,232617298.337925,50,False
dag_10000_general_4.dot,1,46306186391.437,54547660943.1037,45574857599.7266,54237957354.1357,46328669315.7273,58849063542.7812,44125581726.307,90568675269.7202,46975583398.3077,98109278185.807,10000,True
dag_20000_general_3.dot,1,89333994087.6676,107270917760.514,92385531372.3964,107322237933.5,91881437825.3252,120226847087.972,93133616974.6029,183840583065.202,90539389056.5657,194992390783.59,20000,True
dag_8000_wide_3.dot,1,6421924824.65972,9601512745.27964,6096237009.1008,9008886429.3845,5994595099.77494,12585606949.5113,6746457806.66286,24368879461.1446,6558327521.20541,32594720642.2534,8000,True
dag_200_long_3.dot,1,2194762388.55639,2543570745.74252,2233020604.3814,2512389833.98209,2323433511.47177,2537815844.6147,2296837034.55519,2527256961.64252,2204733346.866,2459719074.34822,200,True
dag_2000_wide_3.dot,1,1783775455.54253,2639650509.39157,1653905100.28225,2577172458.94377,1835050551.39137,3183380873.79072,2027889647.86256,7001588433.10202,1827757328.47942,8245980061.24146,2000,True
dag_10000_wide_0.dot,1,7790254438.72797,11780129207.4888,7916084846.50013,11656526532.1155,7704388083.60169,15104630055.934,8107584535.15125,30943185825.2439,8169902165.82062,40754855214.1351,10000,True
dag_50_long_1.dot,1,552242949.010389,638877754.888899,516963117.282169,610310414.067101,483846578.489072,619742701.304916,500816823.309507,608618976.918823,452789648.466708,549318554.182423,50,True
dag_1000_wide_4.dot,1,1041249045.20002,1394852233.41741,1127487617.50105,1345094769.60955,964486859.890139,1949668115.36686,977452709.521865,3282714293.24854,1046224479.15903,3978549004.02504,1000,True
dag_1000_wide_3.dot,1,910589963.906847,1458957991.779,913611126.425672,1240387084.95515,1050784128.77689,2168909564.03251,1012172609.56482,2919240696.31612,1166668480.19587,4015843161.5211,1000,True
dag_50_wide_4.dot,1,127085111.408104,150149740.74566,124837675.030889,148775430.679235,184175774.967456,215109705.743202,179025115.482924,168676339.130547,148943528.718792,200823638.900614,50,True
dag_200_wide_1.dot,1,330697463.440395,391651716.11209,295206539.638604,379003783.078434,373035595.145011,458916444.007531,345485932.583863,710658623.738746,342130030.026585,841514843.757783,200,True
dag_200_long_1.dot,1,2253662499.86809,2665386588.48037,2134728154.50645,2599489527.90011,2123193257.48447,2596030415.9734,2336501370.92678,2614465625.80432,2289577327.28075,2638068584.35093,200,True
dag_50_wide_0.dot,1,124104184.093616,203002895.441939,149662272.874118,170619329.842841,186991216.927306,222746064.065534,186110500.503939,268572083.157419,179608734.047593,239771670.910874,50,True
dag_200_wide_0.dot,1,314347947.879533,397800522.969888,363174742.145405,414158234.3206,381845663.76591,585657065.459205,476669133.264738,857164902.211224,488207459.194352,819899015.054987,200,True
dag_4000_general_1.dot,1,19342828786.9555,22648556550.9785,19657837008.4745,22468230945.4284,19363044109.9818,24609974330.6819,19591346344.9656,37935019849.5818,19159950466.4226,41208487833.715,4000,True
dag_8000_long_4.dot,1,88717687605.0103,105447345187.027,87889758368.3962,104860300488.44,88854953493.962,105553347329.011,87426933264.9628,104554638504.016,88208484439.9566,105086983993.183,8000,True
dag_50_wide_3.dot,1,177810260.850884,192543747.727859,195259872.231412,207203013.23436,145847219.658706,191892382.038619,181461557.604538,207175243.69812,183339435.2721,220718697.546862,50,True
dag_20000_long_0.dot,1,223154352084.999,266402934617.118,223424888402.125,266087406562.481,222567093884.854,266434188747.706,223020303191.363,266129308119.547,222573502146.712,265914149269.312,20000,True
dag_2000_wide_0.dot,1,1708579563.74753,2519618708.99349,1757358828.69985,2468682962.31148,1843298499.7129,3186610251.90445,1771911649.24466,6340446812.37457,1910387485.29074,8482311996.66578,2000,True
dag_2000_general_2.dot,1,9645003031.57355,11386908879.6659,9564279339.09391,11086705201.0328,9754532380.72986,12239126682.8852,9684014924.31802,18063916886.9257,9427993942.56661,20157699285.5806,2000,True
dag_10000_general_2.dot,1,46569661843.5534,54803895847.7494,46076634713.2197,54767115126.179,46159283519.508,61209642991.3744,47154010305.2545,93340258915.6358,46651966204.8547,99195629264.7605,10000,True
dag_4000_long_1.dot,1,44090038150.3609,53112254867.0195,44455532270.1267,53450088075.4421,44122944312.158,53071250526.8774,44977753121.2065,53505814497.6457,44399497568.6569,53270863837.228,4000,True
dag_10000_long_3.dot,1,111010791557.365,132912660947.818,113255566997.077,134339447254.844,111935676333.716,133040801648.357,111334684097.976,133058385155.865,111130585723.943,133159359032.531,10000,True
dag_50_general_4.dot,1,548787214.372217,711278165.231654,484063289.650682,558858786.746902,623752635.998736,594442432.855299,491042190.168359,600726357.829235,629526418.795385,589343691.428578,50,True
dag_10000_wide_1.dot,1,7785290191.83791,11936170563.1997,8090545491.96792,11466691813.9422,7991994873.38286,12739069427.6775,8171422113.39158,30754972593.3321,8537244905.80235,40809624774.4929,10000,True
dag_15000_general_2.dot,1,67206748167.8122,81136852459.4488,67141278026.6862,80639171596.7456,68560584086.1234,92136043498.1197,67457059464.5794,137733313672.894,71509884356.543,148682084012.49,15000,True
dag_50_general_2.dot,1,704438255.752801,775979829.881423,774622348.616339,693022179.477337,775629145.684054,635607554.430994,752437814.525887,672470880.570366,727642084.49705,853086784.211262,50,True
dag_200_long_2.dot,1,2135443320.99746,2489803957.781,2124743966.44939,2519448948.0283,2328602934.85803,2603807515.03172,2204468390.77371,2556195457.83595,2369782433.37604,2700580009.83354,200,True
dag_4000_long_2.dot,1,43430336879.4205,52382838070.6142,44292081012.5273,52664881994.3879,43409582395.5722,52350054929.9844,44063792967.1882,52505001913.1684,43936639072.4611,52336109651.0125,4000,True
dag_200_long_4.dot,1,2366742852.28156,2775460795.98792,2255236745.13702,2759429533.29681,2484375828.78789,2831668565.39025,2386583983.62586,2752705856.88286,2265921814.33962,2739978726.25462,200,True
dag_30000_long_3.dot,1,330175032512.004,395104905824.012,332719399310.041,396631866195.92,335417625385.65,398144936777.448,331695805337.44,396253950141.339,332313875924.931,396340510362.805,30000,True
dag_10000_wide_2.dot,1,7772794257.6849,11780868708.5015,7941044131.02083,11423201550.8883,7885609601.69591,15321688682.4418,7726011164.33878,30505296171.5833,8322142330.70469,40523087256.9605,10000,True
dag_25000_long_4.dot,1,277942781645.866,332478017053.499,279667240413.762,332821372062.338,278504629571.819,332504066581.444,277522528473.759,332008567009.81,277551454583.021,332204498596.727,25000,True
dag_1000_long_4.dot,1,10523611789.6148,12653940505.1407,10570650779.2561,12951499363.0897,10802509462.2377,12965322638.6224,11015627898.2929,13010555297.9225,10802941661.6497,12897414615.7337,1000,True
dag_25000_long_0.dot,1,280004058324.58,334165255711.234,280748433441.754,334341183594.637,278897040619.646,334147407936.488,280012817721.567,333593474983.337,279276680162.301,333642275113.475,25000,True
dag_30000_long_2.dot,1,332050823320.579,398693245969.206,336005271765.24,400288292870.997,332539694514.338,398328600131.167,334828311022.148,399665246714.298,335679891040.337,400158045913.529,30000,True
dag_4000_wide_2.dot,1,3230887024.4692,4795589699.12407,3237168384.64805,4669804586.83395,3264153529.85877,6323448650.32725,3373706810.71946,12432141576.4154,3115736738.38346,15755895485.0865,4000,True
dag_200_long_0.dot,1,2231087147.42771,2668183670.37402,2266705857.10242,2642313802.92211,2095244459.30528,2543466207.53817,2213466248.18293,2585065398.96282,2206498480.84386,2589416139.27941,200,True
dag_15000_long_2.dot,1,167083233384.313,199187827984.29,165695686601.233,198247196798.45,167779249707.933,199739077152.88,166703743280.936,198797470456.113,168007076650.595,200005990915.222,15000,True
dag_1000_general_1.dot,1,5920461351.66136,5834153207.41825,4794035241.90568,5446545761.65956,5531872781.44975,6371681646.50741,5219437256.83785,9315604458.43944,5506653070.85505,10178154577.7796,1000,True
dag_8000_wide_2.dot,1,6399107076.52542,9497491373.55839,6312350824.08033,9319602735.9668,6204073666.67754,13112397585.0188,6139431875.72388,24261809640.4717,6752160457.32903,32141485121.9707,8000,True
dag_20000_long_1.dot,1,217876832223.965,260796437872.563,217132518223.722,261237025755.838,218892956109.043,262237550022.755,221190917351.819,263102336388.451,220575090435.53,262720021155.165,20000,True
dag_2000_general_4.dot,1,9053212638.98795,11536073444.0898,9257731347.86816,11061875940.9988,9336669987.97916,12786760218.658,9571863548.51124,17736773724.6778,9345790772.1374,19346847244.3072,2000,True
dag_8000_general_1.dot,1,36042485706.3702,43028974108.3499,38214311974.1395,42974773969.3956,36092389381.2107,46349529059.9816,36546025802.5992,73091797466.7393,38019441017.2926,79041688164.3863,8000,True
dag_200_wide_3.dot,1,279877665.659872,367110175.414311,276277629.020098,318906190.916543,328566045.28036,541657434.679171,380193114.062303,815962860.580494,423983588.572979,961214332.589225,200,True
dag_15000_general_0.dot,1,69579193734.1528,80334265560.7654,70295164508.0991,80172780826.323,67811582883.5255,89923153819.1805,69880081762.8602,135573570137.575,71226094690.857,148162184186.04,15000,True
dag_200_wide_4.dot,1,356023851.481483,409836514.93659,274975936.946377,340171217.879439,389769824.49013,706798776.774988,351190772.06096,686735038.163366,394763388.626245,860135797.495059,200,True
dag_2000_long_2.dot,1,21851834746.064,26107672325.6638,21410730809.5505,25817552922.0157,21843883097.8789,25924791058.2198,21920792827.8655,26021058457.4231,21638172966.796,25731310862.8593,2000,True
dag_10000_long_4.dot,1,113360913465.549,135452145944.351,113013303528.908,135489633558.575,112847177815.422,134976225761.864,113330643680.619,135533136808.597,113033853196.224,135044132868.264,10000,True
dag_4000_general_2.dot,1,19754469434.3589,22811483009.5631,19500009856.1565,22120190838.2153,19294447041.7221,25929190128.2783,19370273320.9643,36244749017.0752,19228852805.6891,38825572474.0748,4000,True
dag_8000_long_0.dot,1,87372631513.9478,104495765302.569,88087528315.0726,105078825375.406,87285107295.1567,104726079219.114,87626888188.9857,104824517286.931,87694959732.4561,104541969375.861,8000,True
dag_15000_general_4.dot,1,71555935448.0011,82436376461.7645,70525012146.369,82678762715.0515,69656447479.9648,94124725537.9032,68256099287.8755,140145943311.433,69255280991.6424,149878089715.191,15000,True
dag_1000_long_3.dot,1,10700844735.4527,12860737498.6449,10556251223.0139,12927662952.3971,10501479541.845,12755425727.1438,10757567525.9221,12985763973.8171,11066460651.6619,13088880290.3278,1000,True
dag_4000_wide_3.dot,1,3296860824.96697,5010000347.34615,3566071218.32016,4789722871.14287,3533087947.0912,6166800038.6243,3502383107.47852,12139096680.4435,3343002148.48423,16089336084.1201,4000,True
dag_2000_long_0.dot,1,23028800173.3228,27475091025.019,22839400781.0052,27225654666.8386,22362248324.7087,27111262414.0355,22797384052.7235,27021053935.5237,23104657495.0877,27301172512.5731,2000,True
dag_8000_general_2.dot,1,37118047473.1227,44128633203.4042,36967216245.7701,43208949297.7916,38277548967.4733,47031020886.805,36055009599.434,73850846590.5423,37431442369.7285,79031176800.7394,8000,True
dag_4000_wide_0.dot,1,3393048465.38482,4898284129.94449,3204501015.39452,4545171540.29034,3260303132.00526,6298431536.59855,3031324151.81357,11686244469.6834,3453726252.59375,15650735126.2565,4000,True
dag_20000_long_3.dot,1,222394917389.434,265962469981.264,223918869294.452,265921706909.181,221491308627.512,264584323572.667,221532674160.228,264532311534.518,221468970819.154,264874811377.01,20000,True
dag_10000_general_3.dot,1,47973452104.05,54219896381.0405,48594255490.8978,54316650114.8666,44840416933.3122,59120533675.8914,46096940661.5729,91333183415.4967,46425238001.1348,99425884786.0298,10000,True
dag_15000_long_1.dot,1,168383740467.908,200677012819.687,168409644778.173,201243378660.642,168603644476.357,201859537500.511,169384156448.141,201508626977.904,168713246201.584,201558607833.361,15000,True
dag_1000_long_2.dot,1,11104935032.4833,13381948182.8695,10968432452.7655,13127129143.9754,10928925520.5169,13109095510.4696,11264183184.3901,13404406935.086,11429311799.4748,13482825589.6259,1000,True
dag_4000_general_0.dot,1,18752738560.3776,21459658798.2726,18033364357.4974,21172657851.6136,18790481743.2191,24018744724.3812,19230780747.2053,35633637212.8053,19054318838.2306,38562357320.1261,4000,True
dag_30000_long_1.dot,1,330927860934.835,395674758989.747,330320873523.946,393934616633.324,330590736141.43,395221856005.339,330682406335.94,394025470381.409,330049227298.472,394582360259.486,30000,True
dag_2000_wide_1.dot,1,1707096303.43415,2454436819.67706,1750061112.69561,2606709650.43123,1763989983.95202,3316639094.24977,1990735479.18465,6475035256.58904,1934314299.77102,8098876147.42267,2000,True
dag_8000_long_1.dot,1,87102999720.1493,104216586311.143,87391745410.0949,104637584342.084,88201172166.7263,105147925274.548,87497700919.3153,104427302830.798,88684294135.6662,105205245257.227,8000,True
dag_1000_general_4.dot,1,5640171775.14211,5803987244.33975,5137183173.69024,5677494396.42141,5679692629.86883,6592853794.46833,5753411950.82795,9644434084.0994,5195618866.80134,10039176706.6492,1000,True
dag_4000_general_3.dot,1,20504547075.7372,21878408139.6598,20096576732.0298,22186043560.3127,19780158849.9584,24826073785.4949,18938946311.186,36864051216.1768,20157584193.6096,39835968228.9036,4000,True
dag_8000_long_3.dot,1,88368651571.8955,104936222693.388,87970119969.7373,105159309056.529,88105629990.0438,104637202337.866,88015215270.3604,104850484851.023,87535920473.3102,104474732095.711,8000,True
dag_10000_wide_4.dot,1,7881048324.86543,11736604341.2362,7968348060.64918,11667911261.0892,7797333574.96697,14484428364.2362,7697784129.1239,30513204785.2252,7765157480.29403,40689886576.377,10000,True
dag_10000_wide_3.dot,1,7917437632.39691,11603121027.4693,8312289737.48033,11366576528.7974,7650324146.17131,15836421925.9335,8144571896.27257,30103180211.8547,7826805988.51394,40431098477.6802,10000,True
dag_1000_general_0.dot,1,5136277264.59475,5801309064.01911,5191031633.90868,5794440902.93063,4726023409.992,6095303674.98038,5269832745.91338,9294654019.59106,5256720712.65979,10057423360.7702,1000,True
dag_25000_long_3.dot,1,279201890882.412,333879001166.276,279039227899.433,332878819297.703,278549144987.123,332088742730.721,277435608428.11,332141138337.725,277624395483.257,332185327100.551,25000,True
dag_200_wide_2.dot,1,370051715.748744,384424022.678921,370641768.760378,442868208.36056,407840859.902759,529637902.898402,370407159.892504,667073925.806591,435022736.780893,765038515.569267,200,True
dag_10000_long_2.dot,1,112094820615.665,133727325819.369,111183535127.547,132966118654.808,112069705297.531,133281667709.731,110457514372.813,132679020645.657,111392925668.848,132847477716.718,10000,True
dag_1000_general_3.dot,1,5122195066.42791,5731174386.74254,5190939763.25283,5828302360.28515,5094400797.20908,6262505833.00505,4894589455.17675,8805115492.02328,5232376695.0378,10031053015.4106,1000,True
dag_2000_general_3.dot,1,10356293142.0828,12011635452.3825,9636257593.24501,11029403312.1564,9653975685.35798,11967843265.1752,9464969423.11201,18476193677.5589,10384260880.5723,19656026017.4569,2000,True
dag_50_long_3.dot,1,563182820.495014,597473281.114744,415793434.47052,533317397.363038,482889446.227696,524349309.041856,532588616.147246,534118841.366739,530221304.801001,596662132.760328,50,True
dag_4000_long_0.dot,1,43254609482.285,52156383151.7874,44365742577.1742,52760402336.0299,43940147246.3342,52458798255.5542,44180674741.2927,52473851973.8371,43855430707.1005,52478218950.762,4000,True
dag_30000_long_4.dot,1,336215008940.488,400997275826.383,336477779085.124,400761970016.143,336628899760.36,401353270439.226,334356020510.4,400630049006.355,333711848485.658,399495968752.739,30000,True
dag_50_long_0.dot,1,436444516.481143,492525745.049407,339618744.463042,430264391.045741,420063844.33979,441516933.217944,390675759.752033,450307891.017446,485561468.589144,488763662.64501,50,True
dag_10000_long_0.dot,1,109777621356.551,131595081318.853,109987970515.066,131853452892.23,109636571224.465,131450611477.11,110199977013.64,131643983633.812,110301433706.164,131739802536.582,10000,True
dag_1000_wide_1.dot,1,911597686.393592,1275552071.96773,1084204718.16484,1333883204.38175,885380900.442126,1560375078.41947,971212090.424077,3186270582.54626,1160421567.31736,3870129068.26052,1000,True
dag_2000_wide_4.dot,1,1657118201.46211,2391574885.51737,1694128422.27485,2386769880.38223,1745498021.1753,3646148844.00706,1745992990.61253,6315933597.00908,1866137769.04443,8558591085.46233,2000,True
dag_2000_long_1.dot,1,22024348087.1416,26337898940.0643,22516683417.793,26651735384.1356,21782473476.5379,26404294870.1558,22266638626.2321,26590409922.5959,21454542595.3186,25934124088.0658,2000,True
dag_15000_general_1.dot,1,70767735307.6626,81475394728.4307,70211341660.4454,81887896252.6628,69385984378.5825,94488196641.4914,70662275044.3143,140213120933.56,69195493672.8204,149391972222.339,15000,True
dag_50_wide_2.dot,1,154628105.771266,185092989.773437,186310897.71947,181321471.235998,194430915.13855,203660502.207338,177960380.789603,197264764.090787,190169542.943271,218732208.532282,50,True
dag_25000_long_2.dot,1,279090535519.406,334039814114.231,280655559319.916,335303179688.462,279601901989.681,333436781343.341,278626954772.688,333369824952.782,278330894157.881,333580049489.717,25000,True
dag_8000_general_0.dot,1,35455732705.6797,43977442702.8957,37974668674.6642,43967542541.4488,36883194844.7777,48700655501.4531,37651783546.9625,73486807655.1519,37589895610.1246,78866224841.1676,8000,True
dag_10000_general_0.dot,1,45144844627.3067,54153013676.6044,47355996882.4819,54386139360.1674,46970847500.6801,60621738481.9851,45915173896.8338,93965696802.5266,45246183820.1591,99056645131.6913,10000,True
dag_8000_wide_0.dot,1,6426495668.13801,9519465588.8481,6587922321.97126,9430074211.15471,6334263215.99727,11814949081.4123,6268633724.65694,23523664484.1391,6562240904.46924,31591355641.9013,8000,True
dag_2000_general_0.dot,1,9840665301.49754,11526924077.7383,9431095899.07889,11174777265.35,9876223705.63995,12262235714.9337,9566247003.49907,18267546490.0773,9594952266.10511,19265757340.659,2000,True
dag_2000_long_3.dot,1,23360660182.5729,27637363808.1704,23584207203.5484,27705318840.2421,22957316579.237,27514767908.4987,23123049410.1629,27475755399.0759,23167554896.7642,27636080026.7286,2000,True
dag_2000_wide_2.dot,1,1757563200.9929,2532054037.86349,1884408685.47619,2520317919.8096,1964431968.70525,4170461976.51319,1797420383.80632,6232138513.99979,1873574113.32508,8459841090.23273,2000,True
dag_2000_long_4.dot,1,21744754135.0808,25799213783.9196,21450205049.327,25356753878.8196,21327661028.0602,25449107398.4979,21822387791.1783,25809133289.8774,20794699852.3887,25343019613.5902,2000,True
dag_15000_general_3.dot,1,67336122590.8054,80499716968.2811,67891277395.4401,79739360912.5361,68942869902.3651,88671627842.6348,66628342551.1286,134746217201.425,68968081712.1752,149229359714.88,15000,True
dag_200_general_1.dot,1,1463896442.57486,1461596473.35884,1333902586.19868,1417979905.05722,1616158561.11305,1670129823.60303,1415732215.48215,1813755123.53301,1449307668.73524,1930942575.89948,200,True
dag_15000_long_3.dot,1,165209316011.701,197417390769.967,166125665096.046,198101540731.089,163679542493.065,196804511756.637,165439691018.591,197888956300.665,165444526144.735,197559856648.456,15000,True
dag_4000_long_3.dot,1,44482643923.1201,53114164620.2603,44465639406.4951,53488217432.358,44991427434.3833,53405334924.9886,45357786293.9352,53851274854.8273,45494291179.4978,53894251464.8643,4000,True
dag_1000_long_1.dot,1,10833020366.0614,12797433876.8381,10616139448.4667,12684469089.3745,10945458403.66,12620385422.044,10589063243.1972,12568026346.5556,10678762521.4762,12806968357.8597,1000,True
dag_30000_long_0.dot,1,335987537822.112,400855074232.738,336127638402.506,401098770312.437,335418386140.741,401070780612.374,337786365463.202,401897430522.742,337747573773.974,402570788359.694,30000,True
dag_20000_general_0.dot,1,90727888641.4547,107032400133.469,91599812734.0038,108229849393.116,89349198806.8641,118603845188.916,87218779173.687,182084570662.873,90442860234.7017,198021202294.926,20000,True
dag_20000_long_4.dot,1,222882236530.356,266476271601.487,222825142769.243,266210665881.356,223509839219.561,267171028202.972,222515109175.493,266444324682.219,223419503284.439,267201361726.178,20000,True
dag_50_long_2.dot,1,571310196.126613,555953567.957664,532078374.1737,540168149.7131,443626475.567674,528430473.253489,555125174.12914,595404301.193123,605233648.565171,582699617.3516,50,True
dag_15000_long_0.dot,1,169302421676.048,202491190990.089,170133592211.687,202623842965.251,170248867339.639,202767245578.392,169776611487.5,202599852537.671,169289217490.047,202206077739.561,15000,True
dag_1000_wide_0.dot,1,966635815.823637,1309253475.09274,957192605.757648,1334505154.23282,897133655.608863,1767986256.28868,873313660.67788,2968703285.34537,1049466500.38993,3709875158.81004,1000,True
dag_4000_wide_4.dot,1,3255285726.81587,4982053656.14435,3225434678.05062,4836204713.01939,3346104669.54477,5585506679.36573,3289731139.43338,12043121686.4283,3425003565.97124,16501723882.7202,4000,True
dag_4000_wide_1.dot,1,3385918827.09756,5042001942.4883,3463866877.86463,4941106553.35545,3171654282.99356,5167321339.96131,3476182264.9246,12799317684.6411,3686719176.042,16357730451.6798,4000,True
dag_1000_wide_2.dot,1,903414164.444092,1238059962.23333,920727029.685601,1302521791.28909,936027672.798666,1813626157.26994,1239264705.85116,3567380469.93915,1083258188.32919,4158465225.67689,1000,True
