,size,wf_name,inp_size,relation,ratio,algorithm
1251,15000,chipseq_15000.dot,41366257414,stat_vs_base,1.1729707123167208,MeDiH-BLC
1252,15000,methylseq_15000.dot,6761426956,stat_vs_base,0.65751228519908,MeDiH-BLC
1253,15000,atacseq_15000.dot,3908761308,stat_vs_base,18.420340053801183,MeDiH-BLC
1254,1000,eager_1000.dot,25705994498,stat_vs_base,2.3554197214942265,MeDiH-BLC
1255,20000,eager_20000.dot,8330435694,stat_vs_base,4.596904379027821,MeDiH-BLC
1256,25000,eager_25000.dot,14754556884,stat_vs_base,2.125168426247627,MeDiH-BLC
1257,1000,methylseq_1000.dot,110641579976,stat_vs_base,0.2440935264229809,MeDiH-BLC
1258,200,chipseq_200.dot,5058052541,stat_vs_base,9.418232216853681,MeDiH-BLC
1259,30000,atacseq_30000.dot,11809629756,stat_vs_base,7.42424500500753,MeDiH-BLC
1260,1000,methylseq_1000.dot,6273818718,stat_vs_base,1.0,MeDiH-BLC
1261,4000,chipseq_4000.dot,41366257414,stat_vs_base,1.2777085195804208,MeDiH-BLC
1262,2000,atacseq_2000.dot,14091675276,stat_vs_base,9.602197981740284,MeDiH-BLC
1263,1000,atacseq_1000.dot,11809629756,stat_vs_base,7.800818247020265,MeDiH-BLC
1264,200,methylseq_200.dot,17027257018,stat_vs_base,1.000071747332759,MeDiH-BLC
1265,30000,methylseq_30000.dot,110641579976,stat_vs_base,0.26920705178670634,MeDiH-BLC
1266,8000,methylseq_8000.dot,110641579976,stat_vs_base,0.2683529865581278,MeDiH-BLC
1267,20000,methylseq_20000.dot,6761426956,stat_vs_base,0.5992567879222875,MeDiH-BLC
1268,8000,atacseq_8000.dot,3908761308,stat_vs_base,16.701085168607847,MeDiH-BLC
1269,8000,methylseq_8000.dot,17027257018,stat_vs_base,0.5173267055387988,MeDiH-BLC
1270,10000,atacseq_10000.dot,14091675276,stat_vs_base,6.910019777510985,MeDiH-BLC
1271,20000,atacseq_20000.dot,11809629756,stat_vs_base,8.255513411822326,MeDiH-BLC
1272,30000,atacseq_30000.dot,3908761308,stat_vs_base,17.896337544593997,MeDiH-BLC
1273,2000,eager_2000.dot,25705994498,stat_vs_base,1.2946923086466318,MeDiH-BLC
1274,1000,eager_1000.dot,14754556884,stat_vs_base,4.701419476898499,MeDiH-BLC
1275,30000,atacseq_30000.dot,11187378708,stat_vs_base,7.57604871829069,MeDiH-BLC
1276,10000,methylseq_10000.dot,8885797810,stat_vs_base,0.6590829370778319,MeDiH-BLC
1277,4000,atacseq_4000.dot,11809629756,stat_vs_base,10.957080745138375,MeDiH-BLC
1278,1000,atacseq_1000.dot,14091675276,stat_vs_base,5.364823987132593,MeDiH-BLC
1279,4000,methylseq_4000.dot,6273818718,stat_vs_base,1.5282084233188733,MeDiH-BLC
1280,1000,chipseq_1000.dot,4605965334,stat_vs_base,17.357727818003013,MeDiH-BLC
1281,200,atacseq_200.dot,11809629756,stat_vs_base,0.9779103272421898,MeDiH-BLC
1282,8000,eager_8000.dot,19075314980,stat_vs_base,3.909466484533985,MeDiH-BLC
1283,10000,methylseq_10000.dot,110641579976,stat_vs_base,0.2809084068797223,MeDiH-BLC
1284,2000,methylseq_2000.dot,22500260922,stat_vs_base,0.5577411477907068,MeDiH-BLC
1285,200,chipseq_200.dot,32978181418,stat_vs_base,1.0052279134859405,MeDiH-BLC
1286,2000,chipseq_2000.dot,4605965334,stat_vs_base,19.23450761684412,MeDiH-BLC
1287,30000,methylseq_30000.dot,8885797810,stat_vs_base,0.5589329026446124,MeDiH-BLC
1288,20000,eager_20000.dot,19075314980,stat_vs_base,2.696461125650512,MeDiH-BLC
1289,8000,atacseq_8000.dot,11809629756,stat_vs_base,10.259630462454732,MeDiH-BLC
1290,30000,eager_30000.dot,19100037384,stat_vs_base,2.2269666169704636,MeDiH-BLC
1291,200,chipseq_200.dot,4807293396,stat_vs_base,10.146421643170653,MeDiH-BLC
1292,200,chipseq_200.dot,3793245764,stat_vs_base,10.030479623574388,MeDiH-BLC
1293,8000,eager_8000.dot,19132169434,stat_vs_base,3.894111304071112,MeDiH-BLC
1294,10000,atacseq_10000.dot,11187378708,stat_vs_base,9.342321078572379,MeDiH-BLC
1295,20000,chipseq_20000.dot,4807293396,stat_vs_base,14.699010774323094,MeDiH-BLC
1296,10000,chipseq_10000.dot,5058052541,stat_vs_base,17.08644927100311,MeDiH-BLC
1297,4000,atacseq_4000.dot,11187378708,stat_vs_base,11.420042917359444,MeDiH-BLC
1298,4000,chipseq_4000.dot,32978181418,stat_vs_base,1.6972136056867004,MeDiH-BLC
1299,4000,eager_4000.dot,19075314980,stat_vs_base,3.6216058362224524,MeDiH-BLC
1300,4000,methylseq_4000.dot,17027257018,stat_vs_base,0.49442000902364486,MeDiH-BLC
1301,1000,chipseq_1000.dot,41366257414,stat_vs_base,1.5804302186689025,MeDiH-BLC
1302,10000,atacseq_10000.dot,3908761308,stat_vs_base,17.426375256518327,MeDiH-BLC
1303,1000,eager_1000.dot,19100037384,stat_vs_base,2.709341664175016,MeDiH-BLC
1304,25000,eager_25000.dot,25705994498,stat_vs_base,1.5492310402272436,MeDiH-BLC
1305,25000,chipseq_25000.dot,41366257414,stat_vs_base,1.131028381842655,MeDiH-BLC
1306,15000,methylseq_15000.dot,11897958606,stat_vs_base,0.5130083590165755,MeDiH-BLC
1307,30000,atacseq_30000.dot,2223941232,stat_vs_base,21.918221505749425,MeDiH-BLC
1308,1000,methylseq_1000.dot,11897958606,stat_vs_base,1.3618434558249486,MeDiH-BLC
1309,2000,atacseq_2000.dot,3908761308,stat_vs_base,20.813215594250263,MeDiH-BLC
1310,100,methylseq,11897958606,stat_vs_base,1.0,MeDiH-BLC
1311,25000,chipseq_25000.dot,5058052541,stat_vs_base,12.625233581392772,MeDiH-BLC
1312,15000,methylseq_15000.dot,110641579976,stat_vs_base,0.2617845636359133,MeDiH-BLC
1313,15000,methylseq_15000.dot,17027257018,stat_vs_base,0.46273444415443016,MeDiH-BLC
1314,2000,chipseq_2000.dot,32978181418,stat_vs_base,1.6193538001040797,MeDiH-BLC
1315,2000,eager_2000.dot,19100037384,stat_vs_base,2.6846826868961595,MeDiH-BLC
1316,20000,atacseq_20000.dot,14091675276,stat_vs_base,5.605064040005518,MeDiH-BLC
1317,20000,atacseq_20000.dot,2223941232,stat_vs_base,19.99685647804099,MeDiH-BLC
1318,2000,chipseq_2000.dot,5058052541,stat_vs_base,20.955674733028605,MeDiH-BLC
1319,20000,methylseq_20000.dot,11897958606,stat_vs_base,0.5305875568519024,MeDiH-BLC
1320,25000,atacseq_25000.dot,14091675276,stat_vs_base,5.4437919604891665,MeDiH-BLC
1321,4000,atacseq_4000.dot,14091675276,stat_vs_base,8.004599808056104,MeDiH-BLC
1322,200,eager_200.dot,25705994498,stat_vs_base,1.0,MeDiH-BLC
1323,15000,chipseq_15000.dot,4605965334,stat_vs_base,16.088509660316465,MeDiH-BLC
1324,15000,atacseq_15000.dot,14091675276,stat_vs_base,5.8945942816297805,MeDiH-BLC
1325,200,methylseq_200.dot,110641579976,stat_vs_base,0.24533734060713042,MeDiH-BLC
1326,100,methylseq,6273818718,stat_vs_base,1.0,MeDiH-BLC
1327,15000,atacseq_15000.dot,11187378708,stat_vs_base,8.848817527208022,MeDiH-BLC
1328,4000,methylseq_4000.dot,8885797810,stat_vs_base,0.803290478750737,MeDiH-BLC
1329,20000,methylseq_20000.dot,110641579976,stat_vs_base,0.2699057956107714,MeDiH-BLC
1330,2000,chipseq_2000.dot,41366257414,stat_vs_base,1.3003807588180867,MeDiH-BLC
1331,15000,chipseq_15000.dot,32978181418,stat_vs_base,1.806860368459739,MeDiH-BLC
1332,8000,chipseq_8000.dot,5058052541,stat_vs_base,16.78206686961559,MeDiH-BLC
1333,8000,methylseq_8000.dot,8885797810,stat_vs_base,0.637925984538746,MeDiH-BLC
1334,8000,chipseq_8000.dot,41366257414,stat_vs_base,1.205767495930121,MeDiH-BLC
1335,8000,methylseq_8000.dot,6273818718,stat_vs_base,0.8346975623231409,MeDiH-BLC
1336,15000,eager_15000.dot,19100037384,stat_vs_base,2.9815712192191266,MeDiH-BLC
1337,30000,chipseq_30000.dot,4807293396,stat_vs_base,12.991920281486122,MeDiH-BLC
1338,30000,methylseq_30000.dot,6761426956,stat_vs_base,0.6136790409054885,MeDiH-BLC
1339,1000,chipseq_1000.dot,32978181418,stat_vs_base,1.7015884076464962,MeDiH-BLC
1340,30000,chipseq_30000.dot,4605965334,stat_vs_base,13.302936154558472,MeDiH-BLC
1341,10000,methylseq_10000.dot,6273818718,stat_vs_base,0.69526767628443,MeDiH-BLC
1342,25000,methylseq_25000.dot,6761426956,stat_vs_base,0.6205467747344254,MeDiH-BLC
1343,10000,chipseq_10000.dot,4605965334,stat_vs_base,16.20223672826175,MeDiH-BLC
1344,100,methylseq,22500260922,stat_vs_base,1.0,MeDiH-BLC
1345,100,methylseq,110641579976,stat_vs_base,1.0,MeDiH-BLC
1346,25000,eager_25000.dot,8330435694,stat_vs_base,4.148315988605741,MeDiH-BLC
1347,20000,chipseq_20000.dot,41366257414,stat_vs_base,1.1392048366928251,MeDiH-BLC
1348,20000,chipseq_20000.dot,5058052541,stat_vs_base,13.709219295452057,MeDiH-BLC
1349,8000,chipseq_8000.dot,32978181418,stat_vs_base,1.7558833655944874,MeDiH-BLC
1350,25000,atacseq_25000.dot,11187378708,stat_vs_base,7.851442211459572,MeDiH-BLC
1351,25000,atacseq_25000.dot,3908761308,stat_vs_base,18.693491143943586,MeDiH-BLC
1352,4000,chipseq_4000.dot,5058052541,stat_vs_base,17.44164089730782,MeDiH-BLC
1353,15000,eager_15000.dot,14754556884,stat_vs_base,2.4632062899106058,MeDiH-BLC
1354,15000,chipseq_15000.dot,4807293396,stat_vs_base,15.886775202376677,MeDiH-BLC
1355,4000,eager_4000.dot,25705994498,stat_vs_base,2.302870641109621,MeDiH-BLC
1356,8000,eager_8000.dot,19100037384,stat_vs_base,3.7243868086928167,MeDiH-BLC
1357,4000,methylseq_4000.dot,110641579976,stat_vs_base,0.2731771969745749,MeDiH-BLC
1358,200,atacseq_200.dot,14091675276,stat_vs_base,1.0308642780557635,MeDiH-BLC
1359,25000,chipseq_25000.dot,32978181418,stat_vs_base,1.8319038360489175,MeDiH-BLC
1360,10000,eager_10000.dot,19100037384,stat_vs_base,3.436802946999146,MeDiH-BLC
1361,30000,methylseq_30000.dot,11897958606,stat_vs_base,0.5479204274952891,MeDiH-BLC
1362,30000,eager_30000.dot,19075314980,stat_vs_base,2.309573484776089,MeDiH-BLC
1363,25000,methylseq_25000.dot,11897958606,stat_vs_base,0.5421384969071822,MeDiH-BLC
1364,15000,eager_15000.dot,19132169434,stat_vs_base,3.064653887046526,MeDiH-BLC
1365,30000,methylseq_30000.dot,22500260922,stat_vs_base,0.4566374609787628,MeDiH-BLC
1366,2000,atacseq_2000.dot,11187378708,stat_vs_base,12.446054269267222,MeDiH-BLC
1367,10000,methylseq_10000.dot,11897958606,stat_vs_base,0.5876122106565073,MeDiH-BLC
1368,25000,chipseq_25000.dot,4605965334,stat_vs_base,13.62207907846199,MeDiH-BLC
1369,30000,methylseq_30000.dot,6273818718,stat_vs_base,0.5999869725375055,MeDiH-BLC
1370,30000,eager_30000.dot,8330435694,stat_vs_base,4.035368768990429,MeDiH-BLC
1371,200,chipseq_200.dot,4605965334,stat_vs_base,10.106861659009775,MeDiH-BLC
1372,15000,methylseq_15000.dot,6273818718,stat_vs_base,0.6949304055684956,MeDiH-BLC
1373,2000,methylseq_2000.dot,11897958606,stat_vs_base,1.134198343043381,MeDiH-BLC
1374,200,atacseq_200.dot,3908761308,stat_vs_base,1.0113163404514889,MeDiH-BLC
1375,8000,eager_8000.dot,8330435694,stat_vs_base,4.377113852807165,MeDiH-BLC
1376,200,atacseq_200.dot,2223941232,stat_vs_base,1.1120810720095151,MeDiH-BLC
1377,2000,chipseq_2000.dot,4807293396,stat_vs_base,19.95050447214319,MeDiH-BLC
1378,20000,eager_20000.dot,19100037384,stat_vs_base,2.5386298969545504,MeDiH-BLC
1379,10000,eager_10000.dot,19075314980,stat_vs_base,3.70025042395492,MeDiH-BLC
1380,25000,methylseq_25000.dot,6273818718,stat_vs_base,0.6583168505894742,MeDiH-BLC
1381,10000,eager_10000.dot,8330435694,stat_vs_base,4.476791569908213,MeDiH-BLC
1382,200,methylseq_200.dot,8885797810,stat_vs_base,1.0,MeDiH-BLC
1383,100,chipseq,32978181418,stat_vs_base,1.0049316496506782,MeDiH-BLC
1384,2000,methylseq_2000.dot,6761426956,stat_vs_base,1.345251660013102,MeDiH-BLC
1385,20000,atacseq_20000.dot,3908761308,stat_vs_base,18.70989788557965,MeDiH-BLC
1386,1000,atacseq_1000.dot,11187378708,stat_vs_base,10.447877603984677,MeDiH-BLC
1387,10000,chipseq_10000.dot,32978181418,stat_vs_base,1.738393480590721,MeDiH-BLC
1388,2000,methylseq_2000.dot,110641579976,stat_vs_base,0.260123059101901,MeDiH-BLC
1389,8000,chipseq_8000.dot,3793245764,stat_vs_base,16.012168704764395,MeDiH-BLC
1390,25000,eager_25000.dot,19132169434,stat_vs_base,2.392863006768021,MeDiH-BLC
1391,4000,eager_4000.dot,19132169434,stat_vs_base,3.4520963322571396,MeDiH-BLC
1392,1000,chipseq_1000.dot,4807293396,stat_vs_base,18.000994727620288,MeDiH-BLC
1393,15000,eager_15000.dot,19075314980,stat_vs_base,3.0129218189399647,MeDiH-BLC
1394,200,methylseq_200.dot,6761426956,stat_vs_base,1.0,MeDiH-BLC
1395,100,methylseq,17027257018,stat_vs_base,1.0,MeDiH-BLC
1396,1000,eager_1000.dot,8330435694,stat_vs_base,3.8642670623790893,MeDiH-BLC
1397,4000,chipseq_4000.dot,3793245764,stat_vs_base,16.877578122330274,MeDiH-BLC
1398,200,methylseq_200.dot,11897958606,stat_vs_base,1.0,MeDiH-BLC
1399,1000,atacseq_1000.dot,3908761308,stat_vs_base,12.912364272328617,MeDiH-BLC
1400,1000,chipseq_1000.dot,3793245764,stat_vs_base,15.615417914387749,MeDiH-BLC
1401,2000,atacseq_2000.dot,11809629756,stat_vs_base,14.673075938999594,MeDiH-BLC
1402,4000,eager_4000.dot,8330435694,stat_vs_base,7.449107269062815,MeDiH-BLC
1403,200,methylseq_200.dot,22500260922,stat_vs_base,1.0000289415293646,MeDiH-BLC
1404,4000,eager_4000.dot,14754556884,stat_vs_base,4.351053983746305,MeDiH-BLC
1405,100,methylseq,6761426956,stat_vs_base,1.0,MeDiH-BLC
1406,200,eager_200.dot,19100037384,stat_vs_base,1.0,MeDiH-BLC
1407,20000,methylseq_20000.dot,8885797810,stat_vs_base,0.5695045718803214,MeDiH-BLC
1408,25000,atacseq_25000.dot,2223941232,stat_vs_base,21.057475300184826,MeDiH-BLC
1409,20000,eager_20000.dot,25705994498,stat_vs_base,1.589033298387263,MeDiH-BLC
1410,25000,eager_25000.dot,19075314980,stat_vs_base,2.3989172898602096,MeDiH-BLC
1411,15000,chipseq_15000.dot,5058052541,stat_vs_base,15.791018303426242,MeDiH-BLC
1412,1000,chipseq_1000.dot,5058052541,stat_vs_base,17.898476217881992,MeDiH-BLC
1413,15000,atacseq_15000.dot,11809629756,stat_vs_base,8.892187230761666,MeDiH-BLC
1414,2000,methylseq_2000.dot,8885797810,stat_vs_base,1.3067406518118045,MeDiH-BLC
1415,100,chipseq,41366257414,stat_vs_base,1.0164247576817689,MeDiH-BLC
1416,15000,methylseq_15000.dot,8885797810,stat_vs_base,0.5946368940842103,MeDiH-BLC
1417,30000,methylseq_30000.dot,17027257018,stat_vs_base,0.46108294387200527,MeDiH-BLC
1418,2000,eager_2000.dot,19075314980,stat_vs_base,2.7993757142448668,MeDiH-BLC
1419,2000,eager_2000.dot,19132169434,stat_vs_base,2.83953915414204,MeDiH-BLC
1420,20000,chipseq_20000.dot,4605965334,stat_vs_base,14.385985784053728,MeDiH-BLC
1421,200,atacseq_200.dot,11187378708,stat_vs_base,1.0158980963617992,MeDiH-BLC
1422,15000,chipseq_15000.dot,3793245764,stat_vs_base,16.579200844500065,MeDiH-BLC
1423,8000,atacseq_8000.dot,14091675276,stat_vs_base,6.721677189444222,MeDiH-BLC
1424,10000,eager_10000.dot,19132169434,stat_vs_base,3.266752122147829,MeDiH-BLC
1425,8000,methylseq_8000.dot,11897958606,stat_vs_base,0.5225440298142497,MeDiH-BLC
1426,15000,eager_15000.dot,25705994498,stat_vs_base,1.6104145826791896,MeDiH-BLC
1427,1000,eager_1000.dot,19075314980,stat_vs_base,2.851272171919234,MeDiH-BLC
1428,30000,eager_30000.dot,25705994498,stat_vs_base,1.549199360402054,MeDiH-BLC
1429,10000,eager_10000.dot,25705994498,stat_vs_base,2.4807954224570485,MeDiH-BLC
1430,20000,chipseq_20000.dot,3793245764,stat_vs_base,15.476887173611399,MeDiH-BLC
1431,100,chipseq,5058052541,stat_vs_base,1.0296620685584994,MeDiH-BLC
1432,30000,chipseq_30000.dot,41366257414,stat_vs_base,1.1151361807436813,MeDiH-BLC
1433,8000,eager_8000.dot,14754556884,stat_vs_base,3.3627079228793724,MeDiH-BLC
1434,30000,chipseq_30000.dot,32978181418,stat_vs_base,1.8692629482910281,MeDiH-BLC
1435,25000,methylseq_25000.dot,110641579976,stat_vs_base,0.2726263271708396,MeDiH-BLC
1436,10000,eager_10000.dot,14754556884,stat_vs_base,2.8848164989507907,MeDiH-BLC
1437,30000,eager_30000.dot,14754556884,stat_vs_base,2.1283973609432025,MeDiH-BLC
1438,8000,methylseq_8000.dot,6761426956,stat_vs_base,0.7616583810374614,MeDiH-BLC
1439,10000,atacseq_10000.dot,11809629756,stat_vs_base,9.82377025810242,MeDiH-BLC
1440,20000,eager_20000.dot,19132169434,stat_vs_base,2.7055513791856214,MeDiH-BLC
1441,200,eager_200.dot,19075314980,stat_vs_base,1.0,MeDiH-BLC
1442,20000,eager_20000.dot,14754556884,stat_vs_base,2.1996777715056077,MeDiH-BLC
1443,100,chipseq,4807293396,stat_vs_base,1.0248860023200637,MeDiH-BLC
1444,15000,eager_15000.dot,8330435694,stat_vs_base,4.988722064430958,MeDiH-BLC
1445,10000,methylseq_10000.dot,6761426956,stat_vs_base,0.6751056882428967,MeDiH-BLC
1446,1000,methylseq_1000.dot,22500260922,stat_vs_base,0.907229129145362,MeDiH-BLC
1447,8000,methylseq_8000.dot,22500260922,stat_vs_base,0.47505693022225615,MeDiH-BLC
1448,25000,methylseq_25000.dot,8885797810,stat_vs_base,0.54096019288087,MeDiH-BLC
1449,1000,atacseq_1000.dot,2223941232,stat_vs_base,11.464656350497238,MeDiH-BLC
1450,4000,atacseq_4000.dot,3908761308,stat_vs_base,18.78567781005278,MeDiH-BLC
1451,10000,chipseq_10000.dot,3793245764,stat_vs_base,16.73830212851028,MeDiH-BLC
1452,1000,eager_1000.dot,19132169434,stat_vs_base,2.8145227639835197,MeDiH-BLC
1453,20000,methylseq_20000.dot,17027257018,stat_vs_base,0.43156785600870295,MeDiH-BLC
1454,8000,eager_8000.dot,25705994498,stat_vs_base,2.0748431357294304,MeDiH-BLC
1455,2000,methylseq_2000.dot,17027257018,stat_vs_base,0.5851068980600928,MeDiH-BLC
1456,4000,methylseq_4000.dot,6761426956,stat_vs_base,1.6589863339480098,MeDiH-BLC
1457,8000,chipseq_8000.dot,4807293396,stat_vs_base,17.40335938445329,MeDiH-BLC
1458,20000,methylseq_20000.dot,6273818718,stat_vs_base,0.6740704118639104,MeDiH-BLC
1459,4000,eager_4000.dot,19100037384,stat_vs_base,3.3500865562263455,MeDiH-BLC
1460,20000,methylseq_20000.dot,22500260922,stat_vs_base,0.4646707487707698,MeDiH-BLC
1461,2000,eager_2000.dot,14754556884,stat_vs_base,4.347476377420874,MeDiH-BLC
1462,20000,atacseq_20000.dot,11187378708,stat_vs_base,8.199749103447896,MeDiH-BLC
1463,4000,methylseq_4000.dot,22500260922,stat_vs_base,0.4589564717550659,MeDiH-BLC
1464,15000,atacseq_15000.dot,2223941232,stat_vs_base,18.68448285893155,MeDiH-BLC
1465,8000,atacseq_8000.dot,2223941232,stat_vs_base,21.540421565619486,MeDiH-BLC
1466,200,chipseq_200.dot,41366257414,stat_vs_base,0.9997777360138059,MeDiH-BLC
1467,200,eager_200.dot,19132169434,stat_vs_base,1.0,MeDiH-BLC
1468,25000,chipseq_25000.dot,4807293396,stat_vs_base,13.853300846049102,MeDiH-BLC
1469,4000,atacseq_4000.dot,2223941232,stat_vs_base,22.941438063514067,MeDiH-BLC
1470,10000,chipseq_10000.dot,41366257414,stat_vs_base,1.1942487386459684,MeDiH-BLC
1471,4000,chipseq_4000.dot,4605965334,stat_vs_base,17.46332013644676,MeDiH-BLC
1472,10000,atacseq_10000.dot,2223941232,stat_vs_base,18.4052490088213,MeDiH-BLC
1473,25000,chipseq_25000.dot,3793245764,stat_vs_base,14.33530404604213,MeDiH-BLC
1474,25000,methylseq_25000.dot,17027257018,stat_vs_base,0.46289139940636576,MeDiH-BLC
1475,30000,eager_30000.dot,19132169434,stat_vs_base,2.301773555988218,MeDiH-BLC
1476,2000,eager_2000.dot,8330435694,stat_vs_base,4.728031648795544,MeDiH-BLC
1477,30000,chipseq_30000.dot,5058052541,stat_vs_base,12.293247867562837,MeDiH-BLC
1478,4000,methylseq_4000.dot,11897958606,stat_vs_base,0.5808849674341087,MeDiH-BLC
1479,4000,chipseq_4000.dot,4807293396,stat_vs_base,18.449660616121417,MeDiH-BLC
1480,200,eager_200.dot,14754556884,stat_vs_base,1.0,MeDiH-BLC
1481,15000,methylseq_15000.dot,22500260922,stat_vs_base,0.46427255630036884,MeDiH-BLC
1482,20000,chipseq_20000.dot,32978181418,stat_vs_base,1.8150501006200714,MeDiH-BLC
1483,2000,methylseq_2000.dot,6273818718,stat_vs_base,1.5386713025941428,MeDiH-BLC
1484,1000,methylseq_1000.dot,17027257018,stat_vs_base,1.7548419994580182,MeDiH-BLC
1485,25000,eager_25000.dot,19100037384,stat_vs_base,2.2699315710626884,MeDiH-BLC
1486,8000,chipseq_8000.dot,4605965334,stat_vs_base,16.739561905486745,MeDiH-BLC
1487,2000,atacseq_2000.dot,2223941232,stat_vs_base,17.92910160514176,MeDiH-BLC
1488,200,methylseq_200.dot,6273818718,stat_vs_base,1.0,MeDiH-BLC
1489,8000,atacseq_8000.dot,11187378708,stat_vs_base,10.164524054115713,MeDiH-BLC
1490,100,methylseq,8885797810,stat_vs_base,1.0,MeDiH-BLC
1491,10000,methylseq_10000.dot,22500260922,stat_vs_base,0.45794439784377516,MeDiH-BLC
1492,1000,methylseq_1000.dot,6761426956,stat_vs_base,1.4986401992216265,MeDiH-BLC
1493,2000,chipseq_2000.dot,3793245764,stat_vs_base,17.895577955568946,MeDiH-BLC
1494,25000,methylseq_25000.dot,22500260922,stat_vs_base,0.45426698253280773,MeDiH-BLC
1495,30000,chipseq_30000.dot,3793245764,stat_vs_base,13.769165114943888,MeDiH-BLC
1496,1000,methylseq_1000.dot,8885797810,stat_vs_base,1.2034070311906844,MeDiH-BLC
1497,10000,methylseq_10000.dot,17027257018,stat_vs_base,0.44207849493540724,MeDiH-BLC
1498,200,eager_200.dot,8330435694,stat_vs_base,1.0,MeDiH-BLC
1499,10000,chipseq_10000.dot,4807293396,stat_vs_base,16.705358900368907,MeDiH-BLC
1500,30000,atacseq_30000.dot,14091675276,internal,0.9119271672902814,MeDiH-MM
1501,15000,chipseq_15000.dot,41366257414,internal,1.1416710906476855,MeDiH-MM
1502,15000,methylseq_15000.dot,6761426956,internal,0.770713174011068,MeDiH-MM
1503,15000,atacseq_15000.dot,3908761308,internal,0.9806638706735425,MeDiH-MM
1504,1000,eager_1000.dot,25705994498,internal,0.9155838806734784,MeDiH-MM
1505,20000,eager_20000.dot,8330435694,internal,1.7459396577874886,MeDiH-MM
1506,25000,eager_25000.dot,14754556884,internal,1.2501215847646554,MeDiH-MM
1507,1000,methylseq_1000.dot,110641579976,internal,0.8297116677770541,MeDiH-MM
1508,200,chipseq_200.dot,5058052541,internal,1.0689196778556895,MeDiH-MM
1509,30000,atacseq_30000.dot,11809629756,internal,1.186454074314178,MeDiH-MM
1510,1000,methylseq_1000.dot,6273818718,internal,0.5451729729652177,MeDiH-MM
1511,4000,chipseq_4000.dot,41366257414,internal,1.1066585022680713,MeDiH-MM
1512,2000,atacseq_2000.dot,14091675276,internal,0.5691643785860703,MeDiH-MM
1513,1000,atacseq_1000.dot,11809629756,internal,0.7845909507141541,MeDiH-MM
1514,200,methylseq_200.dot,17027257018,internal,0.6863587889875529,MeDiH-MM
1515,30000,methylseq_30000.dot,110641579976,internal,0.8562897159376087,MeDiH-MM
1516,8000,methylseq_8000.dot,110641579976,internal,0.828381670711855,MeDiH-MM
1517,20000,methylseq_20000.dot,6761426956,internal,0.8134945809442329,MeDiH-MM
1518,8000,atacseq_8000.dot,3908761308,internal,0.8185332212851228,MeDiH-MM
1519,8000,methylseq_8000.dot,17027257018,internal,1.4203108652544392,MeDiH-MM
1520,10000,atacseq_10000.dot,14091675276,internal,0.7392841947136545,MeDiH-MM
1521,20000,atacseq_20000.dot,11809629756,internal,1.2233957701531266,MeDiH-MM
1522,30000,atacseq_30000.dot,3908761308,internal,1.0570613541187053,MeDiH-MM
1523,2000,eager_2000.dot,25705994498,internal,0.9860904063698658,MeDiH-MM
1524,1000,eager_1000.dot,14754556884,internal,0.9628226026896691,MeDiH-MM
1525,30000,atacseq_30000.dot,11187378708,internal,1.2055132834566917,MeDiH-MM
1526,10000,methylseq_10000.dot,8885797810,internal,0.6493562557135673,MeDiH-MM
1527,4000,atacseq_4000.dot,11809629756,internal,0.847983321833414,MeDiH-MM
1528,1000,atacseq_1000.dot,14091675276,internal,0.6008273767206558,MeDiH-MM
1529,4000,methylseq_4000.dot,6273818718,internal,0.6363735621654695,MeDiH-MM
1530,1000,chipseq_1000.dot,4605965334,internal,0.6972891488204053,MeDiH-MM
1531,200,atacseq_200.dot,11809629756,internal,0.8668838467534822,MeDiH-MM
1532,8000,eager_8000.dot,19075314980,internal,0.8788279303319513,MeDiH-MM
1533,10000,methylseq_10000.dot,110641579976,internal,0.8301587285264279,MeDiH-MM
1534,2000,methylseq_2000.dot,22500260922,internal,1.150985991558992,MeDiH-MM
1535,200,chipseq_200.dot,32978181418,internal,0.9801348649835119,MeDiH-MM
1536,2000,chipseq_2000.dot,4605965334,internal,0.70912616560562,MeDiH-MM
1537,30000,methylseq_30000.dot,8885797810,internal,0.7302908253674969,MeDiH-MM
1538,20000,eager_20000.dot,19075314980,internal,0.7385252802138852,MeDiH-MM
1539,8000,atacseq_8000.dot,11809629756,internal,0.9617372196120758,MeDiH-MM
1540,30000,eager_30000.dot,19100037384,internal,0.776181654048603,MeDiH-MM
1541,200,chipseq_200.dot,4807293396,internal,1.0213114122732179,MeDiH-MM
1542,200,chipseq_200.dot,3793245764,internal,0.9455124960963913,MeDiH-MM
1543,8000,eager_8000.dot,19132169434,internal,0.6872485940220812,MeDiH-MM
1544,10000,atacseq_10000.dot,11187378708,internal,0.9020738203304254,MeDiH-MM
1545,20000,chipseq_20000.dot,4807293396,internal,1.1031464340991446,MeDiH-MM
1546,10000,chipseq_10000.dot,5058052541,internal,0.9463960034995722,MeDiH-MM
1547,4000,atacseq_4000.dot,11187378708,internal,0.7854127605518244,MeDiH-MM
1548,4000,chipseq_4000.dot,32978181418,internal,1.8671409935859669,MeDiH-MM
1549,4000,eager_4000.dot,19075314980,internal,1.0329511482121814,MeDiH-MM
1550,4000,methylseq_4000.dot,17027257018,internal,1.3292822007920821,MeDiH-MM
1551,1000,chipseq_1000.dot,41366257414,internal,1.111512513556311,MeDiH-MM
